"REF","LIS_TEST_LABEL","INSTRUMENT_TEST_CODE","DESCRIP","M_REF","DAY_PRIORITY","NIGHT_PRIORITY","HOLIDAY_PRIORITY","CALCULATED","ON_HOLD","GRP_REF","REF_1","LK_USER_REF","CODE","NAME","CONNECTED","DRIVER_CLASS_NAME","PROPERTIES_FILE_PATH","MODE_O","WAIT_FOR_RESULT_CONFIRMATION","ON_HOLD_1","DLY_DB_SAMPLES_2SEND","DLY_SAMPLE_DISP_REFRESH","DLY_FOR_RESERVE_RETRY","DLY_FOR_RETRY_LATER","DLY_FOR_TIME_OUT","COM_PORT","COM_BAUDE_RATE","COM_PARITY","COM_DATA_BITS","COM_STOP_BIT","IS_EMUL","RELATED_INSTR","PORT","M_REF_1"
1742,"489","487","PCT",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1743,"490","412","M ALB CSF",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1744,"491","283","KAPPA",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1745,"492","284","LAMBDA",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1747,"494","758","FolicAcid",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1748,"495","228","Haptoglobin",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1749,"496","93","B-MicroGlob",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1750,"497","136","Lithium",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1751,"498","707","Ceruloplasmin",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1752,"499","48","Alpha1",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1753,"502","689","MG-UR",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1754,"503","403","D Dimer",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1755,"504","967","D Dimer Calc",143,9,9,9,1,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1756,"505","224","B12",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1757,"723","723","Lp a",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1759,"800","17","RA",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1760,"801","673","IgG - CSF",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1761,"802","965","IgG Calc -CSF",143,9,9,9,1,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1762,"806","281","HE 4",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1764,"1000","453","CREA-UR",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1765,"1001","669","GLU-CSF",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1766,"1002","567","Amylase-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1767,"1003","568","Amylase-UR",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1768,"1005","712","Tbil-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1769,"1004","735","Dbil-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1770,"1007","697","Calcium-UR",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1771,"1006","698","Calcium-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1772,"1010","981","Chloride-UR",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1773,"1008","983","Chloride-CSF",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1774,"1009","982","Chloride-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1775,"1011","799","Cholesterol-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1776,"1013","672","Glucose-UR",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1777,"1012","454","Creatinine-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1789,"1015","81","LDH-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1790,"1014","670","Glucose-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1791,"1027","676","Phosphorus-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1792,"1020","420","Urea-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1793,"1019","986","Sodium-UR",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1794,"1017","984","Potassium-UR",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1795,"1036","1036","RA-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1796,"1033","783","Triglycerides-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1797,"1022","701","Uric acid-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1798,"1023","702","Uric acid-UR",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1799,"1021","421","Urea-UR",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1800,"1026","491","Lactic Acid-CSF",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1801,"1024","731","Lipase-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1803,"1034","38","C3-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1804,"1028","677","Phosphorus-UR",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1805,"1029","680","Protein Total-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1806,"1018","987","Sodium-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1807,"1025","690","Magnesium-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1808,"1035","33","C4-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1809,"1016","985","Potassium -FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1810,"1031","414","Albumin-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1811,"1032","960","ALB/GLOB-FLU",143,9,9,9,1,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1813,"805","488","A-TSHR",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1814,"110","148","BHCG",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1816,"1041","380","Cortisol II-30mn",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1817,"1039","3000","CEA-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1818,"1046","323","Insulin-5H",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1819,"1042","220","Insulin-1H",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1820,"1038","54","CA19-9-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1821,"1047","575","PRO-BNP-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1822,"1040","180","Cortisol II-1H",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1823,"1044","400","Insulin-3H",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1824,"1043","320","Insulin-2H",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1825,"1045","322","Insulin-4H",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1826,"1048","223","Estradiol III-FLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1830,"1039","3000","CEA-FLU",11,1,1,1,0,0,0,11,0,"ELECSYS","ELECSYS",0,"b01.l3.drivers.hitachi.elecsys2010.ElecsysDriver","",1,0,1,10000,10000,2000,2000,30000,"COM14",9600,0,8,1,0,"",8814,1
1828,"1038","3500","CA19-9-FLU",11,1,1,1,0,0,0,11,0,"ELECSYS","ELECSYS",0,"b01.l3.drivers.hitachi.elecsys2010.ElecsysDriver","",1,0,1,10000,10000,2000,2000,30000,"COM14",9600,0,8,1,0,"",8814,1
1833,"1043","6500","Insulin-2H",11,2,2,2,0,0,0,11,0,"ELECSYS","ELECSYS",0,"b01.l3.drivers.hitachi.elecsys2010.ElecsysDriver","",1,0,1,10000,10000,2000,2000,30000,"COM14",9600,0,8,1,0,"",8814,1
1832,"1042","6500","Insulin-1H",11,2,2,2,0,0,0,11,0,"ELECSYS","ELECSYS",0,"b01.l3.drivers.hitachi.elecsys2010.ElecsysDriver","",1,0,1,10000,10000,2000,2000,30000,"COM14",9600,0,8,1,0,"",8814,1
1834,"1044","6500","Insulin-3H",11,2,2,2,0,0,0,11,0,"ELECSYS","ELECSYS",0,"b01.l3.drivers.hitachi.elecsys2010.ElecsysDriver","",1,0,1,10000,10000,2000,2000,30000,"COM14",9600,0,8,1,0,"",8814,1
1835,"1045","6500","Insulin-4H",11,2,2,2,0,0,0,11,0,"ELECSYS","ELECSYS",0,"b01.l3.drivers.hitachi.elecsys2010.ElecsysDriver","",1,0,1,10000,10000,2000,2000,30000,"COM14",9600,0,8,1,0,"",8814,1
1836,"1046","6500","Insulin-5H",11,2,2,2,0,0,0,11,0,"ELECSYS","ELECSYS",0,"b01.l3.drivers.hitachi.elecsys2010.ElecsysDriver","",1,0,1,10000,10000,2000,2000,30000,"COM14",9600,0,8,1,0,"",8814,1
1837,"1047","2700","PRO-BNP-FLU",11,1,1,1,0,0,0,11,0,"ELECSYS","ELECSYS",0,"b01.l3.drivers.hitachi.elecsys2010.ElecsysDriver","",1,0,1,10000,10000,2000,2000,30000,"COM14",9600,0,8,1,0,"",8814,1
2352,"1037","732","Methotrexate",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
2372,"479","800","VIT-D",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1854,"1042","6500","Insulin-1H",62,1,1,1,0,0,0,62,0,"COBAS-E411","COBAS-E411",0,"b01.l3.drivers.roches.cobas.e411.CobasE411Driver","",1,0,1,10000,10000,2000,2000,30000,"COM25",9600,0,8,1,0,"",8825,1
1855,"1043","6500","Insulin-2H",62,1,1,1,0,0,0,62,0,"COBAS-E411","COBAS-E411",0,"b01.l3.drivers.roches.cobas.e411.CobasE411Driver","",1,0,1,10000,10000,2000,2000,30000,"COM25",9600,0,8,1,0,"",8825,1
1856,"1044","6500","Insulin-3H",62,1,1,1,0,0,0,62,0,"COBAS-E411","COBAS-E411",0,"b01.l3.drivers.roches.cobas.e411.CobasE411Driver","",1,0,1,10000,10000,2000,2000,30000,"COM25",9600,0,8,1,0,"",8825,1
1860,"1047","2710","PRO-BNP-FLU",62,2,2,2,0,0,0,62,0,"COBAS-E411","COBAS-E411",0,"b01.l3.drivers.roches.cobas.e411.CobasE411Driver","",1,0,1,10000,10000,2000,2000,30000,"COM25",9600,0,8,1,0,"",8825,1
1858,"1045","6500","Insulin-4H",62,1,1,1,0,0,0,62,0,"COBAS-E411","COBAS-E411",0,"b01.l3.drivers.roches.cobas.e411.CobasE411Driver","",1,0,1,10000,10000,2000,2000,30000,"COM25",9600,0,8,1,0,"",8825,1
1859,"1046","6500","Insulin-5H",62,1,1,1,0,0,0,62,0,"COBAS-E411","COBAS-E411",0,"b01.l3.drivers.roches.cobas.e411.CobasE411Driver","",1,0,1,10000,10000,2000,2000,30000,"COM25",9600,0,8,1,0,"",8825,1
1861,"1048","3700","ESTRADIOL III-FLU",62,1,1,1,0,0,0,62,0,"COBAS-E411","COBAS-E411",0,"b01.l3.drivers.roches.cobas.e411.CobasE411Driver","",1,0,1,10000,10000,2000,2000,30000,"COM25",9600,0,8,1,0,"",8825,1
1912,"487","263","GH",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1873,"701","10","PT1.s.TS",183,2,1,2,0,0,0,183,0,"BCS","BCS",1,"b01.l3.drivers.dadeBehring.bcs.BCSDriver","",1,0,0,10000,10000,2000,2000,30000,"6800",9600,0,8,1,0,"",8836,1
1874,"702","12","PT1.%.TS",183,2,1,2,0,0,0,183,0,"BCS","BCS",1,"b01.l3.drivers.dadeBehring.bcs.BCSDriver","",1,0,0,10000,10000,2000,2000,30000,"6800",9600,0,8,1,0,"",8836,1
1875,"700","14","FIbMFU",183,2,1,2,0,0,0,183,0,"BCS","BCS",1,"b01.l3.drivers.dadeBehring.bcs.BCSDriver","",1,0,0,10000,10000,2000,2000,30000,"6800",9600,0,8,1,0,"",8836,1
1932,"493","963","KAPPA/LAMBDA",143,9,9,9,1,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1952,"1049","317","ACE",63,9,9,9,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
